SeniorCitizen,Partner,Dependents,tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,No,No,6,No,Yes,No,No,Month-to-month,Yes,Electronic check,95.57234720175697,643.2349272401976,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.814269345706002,19.814269345706002,1
0,No,No,12,No,No,No,No,Month-to-month,Yes,Electronic check,59.94442211137611,722.5252630824554,1
0,No,No,10,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.16027644071528,1057.2900834313234,1
0,Yes,No,30,No,No,No,No,Month-to-month,Yes,Electronic check,95.2294687852368,2866.2316121293125,1
1,Yes,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,70.86444185096929,70.86444185096929,1
0,No,No,35,No,No,No,No,Month-to-month,Yes,Electronic check,86.22776732364149,3072.504153839755,1
0,Yes,No,48,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.94071589342191,4157.081381471024,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.55964645480666,48.55964645480666,1
0,Yes,No,41,No,No,No,No,Month-to-month,Yes,Electronic check,79.58315153637325,3200.347403396461,1
1,Yes,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,78.42323374365294,78.42323374365294,1
0,No,No,41,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.70111207208173,4001.9676741756443,1
0,No,No,21,No,No,No,No,Month-to-month,Yes,Electronic check,104.09935655744798,2158.393449077764,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,1
0,No,No,20,No,Yes,No,No,Month-to-month,Yes,Electronic check,91.72605519202796,1891.8953579082672,1
1,Yes,No,18,No,No,No,No,Month-to-month,Yes,Electronic check,73.83523999240398,1319.2465241979999,1
1,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,87.72346205984925,87.72346205984925,1
0,No,No,5,No,No,No,No,Month-to-month,Yes,Electronic check,90.88994586591552,455.35185386790386,1
1,No,No,12,No,Yes,No,No,Month-to-month,Yes,Electronic check,87.432054018544,1116.106613538144,1
0,Yes,No,46,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.70685283877519,4133.5119414597875,1
1,No,No,16,No,No,No,No,Month-to-month,Yes,Electronic check,85.68700211318308,1286.078550745419,1
0,Yes,No,49,No,No,No,No,Month-to-month,Yes,Electronic check,98.33378893507454,4845.828919416273,1
0,Yes,No,65,No,Yes,No,No,Month-to-month,Yes,Electronic check,101.43089155320692,6849.194956192463,1
0,Yes,Yes,41,No,No,No,No,Month-to-month,Yes,Electronic check,96.78570883819864,4187.19268519414,1
0,No,No,21,No,No,No,No,Month-to-month,Yes,Electronic check,74.91142630337237,1692.4828506250894,1
1,No,No,16,No,No,No,No,Month-to-month,Yes,Electronic check,70.67621122358436,1142.793371673811,1
0,No,No,8,No,No,No,No,Month-to-month,Yes,Electronic check,45.152854495863515,438.17620752430014,1
0,No,No,10,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.7185147906476,821.7981977876925,1
0,No,No,5,No,No,No,No,Month-to-month,Yes,Electronic check,89.63086871720535,477.97214744600655,1
0,No,No,11,No,No,No,No,Month-to-month,Yes,Electronic check,89.72811693359259,1050.3429917577034,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Mailed check,48.914208777743724,48.914208777743724,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,83.6873922167885,316.19011368580254,1
0,Yes,No,66,No,No,Yes,No,One year,Yes,Electronic check,85.33161618930129,5696.24198309091,1
0,No,No,7,No,Yes,No,No,Month-to-month,Yes,Electronic check,97.48679461199703,673.1819645474117,1
1,Yes,No,12,No,Yes,No,No,Month-to-month,Yes,Electronic check,90.85766726347082,1201.723586210543,1
0,No,No,10,No,No,No,No,Month-to-month,Yes,Electronic check,74.76485778772974,812.9522124929725,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.70191823932181,20.70191823932181,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,81.17341776242856,322.4805608553985,1
1,No,No,12,No,No,No,No,Month-to-month,Yes,Electronic check,84.4106597313319,1127.7494381154033,1
0,No,No,45,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,97.03359333848252,4419.996455900762,1
0,No,No,39,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.65999634414814,4002.9298523732195,1
0,Yes,No,24,No,No,No,No,Month-to-month,Yes,Electronic check,79.71822313184316,1964.1544284021013,1
0,Yes,No,5,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.85433060859611,463.9904828810761,1
0,No,No,4,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.88414248571046,357.234997191547,1
0,No,No,9,No,No,No,No,Month-to-month,Yes,Electronic check,71.92897432996003,703.9945239956005,1
0,Yes,No,54,No,No,Yes,No,One year,Yes,Electronic check,104.47222229533995,5765.527214360374,1
0,No,No,1,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.94561227001084,79.94561227001084,1
0,No,No,47,No,No,No,No,Month-to-month,Yes,Electronic check,63.926226234800865,3015.5201365958874,1
0,No,Yes,9,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.211424210257256,183.16124126058153,1
0,Yes,No,40,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),84.58460736476731,3271.0789076062774,1
0,No,No,31,No,No,No,No,Month-to-month,Yes,Electronic check,72.64168182066635,2169.9097565228676,1
1,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,75.30046789879249,250.1260598745234,1
0,No,No,9,Yes,No,No,No,Month-to-month,No,Electronic check,74.33393701887807,663.3170440496748,1
0,No,No,49,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),78.72052394804031,3815.2726993118404,1
0,No,No,38,No,No,Yes,No,Month-to-month,Yes,Electronic check,96.56107444650392,3756.542455651824,1
0,No,No,15,No,No,No,No,Month-to-month,Yes,Electronic check,51.418521884673765,765.1947829465641,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.94939216142613,20.94939216142613,1
0,Yes,No,8,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),98.08578723915265,850.3649438535537,1
0,Yes,No,44,No,Yes,No,No,Month-to-month,Yes,Electronic check,95.5427651594629,4362.778187122447,1
0,Yes,No,50,No,No,No,No,Month-to-month,No,Electronic check,27.97662212514838,1356.212066315846,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,85.46021236646989,85.46021236646989,1
0,Yes,No,17,Yes,No,No,No,Month-to-month,No,Electronic check,93.61771967121854,1597.15306636565,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,31.773859490767393,52.026258332708636,1
0,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,88.28988393920262,88.28988393920262,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.583619986267507,19.583619986267507,1
0,No,No,9,No,No,No,No,Month-to-month,Yes,Electronic check,69.10994996745492,703.8601652685504,1
0,Yes,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.52977363072131,20.52977363072131,1
0,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,76.48861589790778,229.0527730629601,1
0,No,No,1,No,No,No,No,Month-to-month,No,Mailed check,64.16562007785427,70.70688484271002,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,85.1639796440807,182.99274043982933,1
0,Yes,No,59,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,105.08492814748641,6285.540570825583,1
1,No,No,9,No,No,No,No,Month-to-month,Yes,Electronic check,98.88003599859279,912.2302386352435,1
1,No,No,5,No,No,No,No,Month-to-month,Yes,Electronic check,77.87416684220405,427.9329382848914,1
0,No,No,19,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.87770181601974,1930.9210201374506,1
0,Yes,No,54,Yes,Yes,No,No,One year,Yes,Electronic check,102.58518817840323,5629.851542243485,1
0,No,No,34,No,No,No,No,Month-to-month,Yes,Electronic check,70.0166654251917,2416.1249981377873,1
0,Yes,No,47,No,No,No,No,Month-to-month,Yes,Electronic check,84.95964767743362,4050.55823875701,1
1,Yes,No,54,No,Yes,No,No,One year,Yes,Electronic check,106.35975217153069,5523.955094478978,1
1,No,No,37,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.3103153539087,3757.3211120630813,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.74055432357231,20.74055432357231,1
0,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,1
0,No,No,7,No,No,No,No,Month-to-month,Yes,Electronic check,86.40150367738131,622.1058744215386,1
0,Yes,No,1,No,No,No,No,Month-to-month,Yes,Mailed check,69.47602967316487,69.47602967316487,1
0,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,45.191677916413454,45.191677916413454,1
0,Yes,No,33,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,45.284271595771706,1463.679783990886,1
0,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,71.63728706693473,215.86621450957384,1
1,Yes,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,70.38048816213704,70.38048816213704,1
1,No,No,24,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.03327011880219,2512.4074210528015,1
0,No,No,38,No,No,Yes,No,Month-to-month,Yes,Electronic check,64.29808483789287,2390.7794844833847,1
0,No,No,7,No,No,No,No,Month-to-month,Yes,Electronic check,74.03904952634139,542.9795197565245,1
0,No,No,7,No,Yes,No,No,Month-to-month,Yes,Electronic check,48.12819263549001,339.33657438951354,1
0,No,No,2,No,No,No,No,Month-to-month,No,Electronic check,68.1682058173805,119.58570991814517,1
0,Yes,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.651800501180794,19.651800501180794,1
0,No,No,13,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.91002587208142,1122.8878741405802,1
0,No,No,12,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.74528763868952,1109.8034651751716,1
0,Yes,No,41,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,100.23204797825377,4127.502920509497,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,79.64010687403547,321.85700461593336,1
0,Yes,Yes,68,No,Yes,Yes,No,One year,Yes,Credit card (automatic),77.48668534005196,5331.599226340445,1
0,Yes,Yes,53,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.15106245000071,5021.5359883684,1
0,Yes,No,32,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,74.37294347523525,2367.254662621745,1
0,No,Yes,28,No,No,No,No,Month-to-month,Yes,Electronic check,92.47292930049677,2739.4534706999357,1
0,No,No,1,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.01112025364056,85.01112025364056,1
0,No,No,17,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.52522645275657,1421.9272180991695,1
0,No,No,28,No,No,Yes,No,Month-to-month,Yes,Electronic check,103.22864365701682,2987.960963035352,1
0,No,No,3,No,No,No,No,Month-to-month,No,Mailed check,50.791582007350485,151.54698194615585,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,79.37254604039157,79.37254604039157,1
0,No,No,1,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.41535923982077,85.41535923982077,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,90.6252870371408,90.6252870371408,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,79.4309101136289,378.1109681640311,1
0,No,No,1,No,No,No,No,Month-to-month,No,Mailed check,69.5054063814539,69.5054063814539,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,82.33604449920104,184.3599889938402,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,89.4207643302797,89.4207643302797,1
0,No,No,5,No,No,No,No,Month-to-month,No,Mailed check,93.01645652064833,542.8973307375308,1
0,No,No,19,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.56452095005351,1050.6456792263352,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,95.33259797214245,95.33259797214245,1
0,Yes,No,65,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),80.72123678164984,5223.218965286547,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,25.11442776356398,101.03322181287406,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.137633956853666,20.137633956853666,1
1,No,No,2,No,No,No,No,Month-to-month,Yes,Mailed check,78.2893104098207,154.54665015810048,1
0,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,78.18251395999665,243.87256915517858,1
0,Yes,No,66,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),99.61707194567101,6596.116630911453,1
1,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,78.68468054566024,78.68468054566024,1
1,Yes,No,31,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),94.66391977032596,2931.5964117582807,1
0,No,No,11,No,No,No,No,Month-to-month,No,Electronic check,56.26747683137837,669.6513088288918,1
0,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,78.58034261983299,242.645874430428,1
0,No,No,2,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,53.9032662710766,107.93959822924742,1
0,Yes,No,54,No,Yes,Yes,No,One year,Yes,Electronic check,109.71822825867888,6113.837864381269,1
0,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,45.13096572251955,45.13096572251955,1
1,No,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,77.19316046135445,228.69289782844967,1
1,No,No,34,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.70415061974278,3502.7417136672143,1
0,No,No,12,No,No,No,No,Month-to-month,Yes,Electronic check,85.0701327284022,1058.7134058475328,1
0,No,No,13,No,No,No,No,Month-to-month,Yes,Electronic check,71.57750300728573,916.482249768158,1
0,No,No,7,No,No,No,No,Month-to-month,Yes,Electronic check,90.28261778509632,632.2182041430971,1
0,No,No,11,No,No,Yes,No,Month-to-month,Yes,Electronic check,95.64373223070389,1072.3400140974636,1
0,No,No,10,No,No,No,No,Month-to-month,Yes,Electronic check,82.99506850601858,835.3315692410292,1
0,No,No,60,Yes,Yes,Yes,No,One year,Yes,Electronic check,103.2755732847765,6225.376987345208,1
0,No,No,54,No,Yes,Yes,No,Two year,Yes,Electronic check,100.0646585451035,5510.209068354372,1
0,No,No,15,No,No,No,No,Month-to-month,Yes,Electronic check,62.069241565427504,838.8467089778709,1
0,Yes,No,12,No,Yes,No,No,Month-to-month,Yes,Electronic check,98.2826313805942,1232.666629829746,1
0,No,No,15,No,No,No,No,Month-to-month,No,Bank transfer (automatic),66.5815552259791,1024.823021204593,1
0,No,No,8,No,No,No,No,Month-to-month,No,Mailed check,59.18506660639635,540.0493692291061,1
0,Yes,No,57,No,No,Yes,No,One year,Yes,Electronic check,98.69472694355207,5709.937087172688,1
0,No,No,7,No,Yes,No,No,Month-to-month,Yes,Electronic check,95.13910108301243,669.6808431716762,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,76.92681151180446,321.73114593942506,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Mailed check,70.015507900395,70.015507900395,1
0,No,No,3,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.338503477219472,77.20224005998432,1
0,No,No,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.169432069738118,20.169432069738118,1
0,Yes,No,62,No,Yes,Yes,Yes,One year,Yes,Electronic check,100.5911837140246,6215.268048569063,1
0,Yes,No,4,No,Yes,No,No,Month-to-month,Yes,Electronic check,88.05035090196958,415.6120206203242,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,89.96020656398339,89.96020656398339,1
0,No,No,18,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.39448549888998,1556.8690646738205,1
0,No,No,10,No,No,Yes,No,Month-to-month,Yes,Electronic check,99.41454866384856,1055.3093343458925,1
0,Yes,Yes,1,No,No,No,No,Month-to-month,No,Electronic check,41.944589134012226,41.944589134012226,1
0,Yes,No,29,No,No,No,No,Month-to-month,Yes,Electronic check,60.463039589432135,1723.9805148774053,1
0,No,No,6,No,No,No,No,Month-to-month,Yes,Mailed check,59.27538322707591,350.72681460959944,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,75.28368225827752,162.05251318797252,1
0,No,No,7,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.20206142908713,156.0575990664171,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,29.137569307256086,100.13314509316506,1
0,No,No,8,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),101.47946036109349,838.1312893109337,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Mailed check,70.65723645434569,70.65723645434569,1
0,Yes,Yes,1,No,No,No,No,Month-to-month,Yes,Electronic check,26.082053455867097,35.291485184099436,1
0,No,No,11,No,No,No,No,Month-to-month,Yes,Electronic check,92.91323725520158,1046.557515642595,1
0,No,No,4,No,No,No,No,Month-to-month,Yes,Electronic check,29.22046001424065,116.84581409739485,1
0,Yes,Yes,2,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),60.84281642379316,167.5222984401296,1
0,No,No,32,No,No,No,No,Month-to-month,Yes,Electronic check,83.96422903265814,2778.9092811197074,1
0,No,No,4,No,No,Yes,No,Month-to-month,Yes,Electronic check,74.50477028011204,345.10667959609646,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Electronic check,69.65274911080228,69.65274911080228,1
0,No,No,2,No,No,No,No,Month-to-month,Yes,Electronic check,95.73693169112943,169.16282195277353,1
1,No,No,23,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),52.13359812006763,1202.6706462880966,1
1,No,No,41,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.41123283910872,4516.6943933385455,1
0,Yes,No,8,No,Yes,No,No,Month-to-month,No,Electronic check,97.28806758363378,845.090903966977,1
0,No,No,4,No,No,No,No,Month-to-month,No,Credit card (automatic),54.14055794585574,195.6626525153085,1
0,Yes,No,3,No,No,No,No,Month-to-month,Yes,Electronic check,84.3301645314375,263.65330863487,1
0,No,No,2,No,Yes,No,No,Month-to-month,Yes,Mailed check,53.19730063653774,118.37626440342135,1
0,Yes,Yes,8,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),76.25487349350844,673.3644393201964,1
0,No,No,25,No,No,No,No,Month-to-month,Yes,Electronic check,89.16648035921426,2264.4425539976824,1
0,No,No,3,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.758114917853625,59.312550317656566,1
0,No,No,1,No,No,No,No,Month-to-month,Yes,Mailed check,71.54029814203535,71.54029814203535,1
0,No,No,1,No,No,No,No,Month-to-month,No,Electronic check,45.82267867477064,45.82267867477064,1
0,Yes,Yes,1,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.431781611473482,20.431781611473482,1
0,No,No,33,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.57544413512827,2410.4443325710845,1
0,No,No,42,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,75.52298956096274,3197.5469194522775,1
1,Yes,No,12,No,No,Yes,No,Month-to-month,Yes,Electronic check,77.64716189159924,945.71090156622,1
